"global_step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_2868917523__1719299073 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_2868917523__1719299073 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_2868917523__1719299073 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_2868917523__1719299073 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_2868917523__1719299073 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_2868917523__1719299073 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_703777133__1719297796 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_703777133__1719297796 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_703777133__1719297796 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_703777133__1719297796 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_703777133__1719297796 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_703777133__1719297796 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_3355908812__1719296526 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_3355908812__1719296526 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_3355908812__1719296526 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_3355908812__1719296526 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_3355908812__1719296526 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_3355908812__1719296526 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_2806102487__1719295259 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_2806102487__1719295259 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_2806102487__1719295259 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_2806102487__1719295259 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_2806102487__1719295259 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_2806102487__1719295259 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_2299519823__1719293997 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_2299519823__1719293997 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_2299519823__1719293997 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_2299519823__1719293997 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_2299519823__1719293997 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_2299519823__1719293997 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_2209420278__1719292752 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_2209420278__1719292752 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_2209420278__1719292752 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_2209420278__1719292752 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_2209420278__1719292752 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_2209420278__1719292752 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_2697415419__1719291767 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_2697415419__1719291767 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_2697415419__1719291767 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_2697415419__1719291767 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_2697415419__1719291767 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_2697415419__1719291767 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_4256718033__1719290612 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_4256718033__1719290612 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_4256718033__1719290612 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_4256718033__1719290612 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_4256718033__1719290612 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_4256718033__1719290612 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_467685264__1719289603 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_467685264__1719289603 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_467685264__1719289603 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_467685264__1719289603 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_467685264__1719289603 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_467685264__1719289603 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_914504723__1719288544 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_914504723__1719288544 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_914504723__1719288544 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_914504723__1719288544 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_914504723__1719288544 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_914504723__1719288544 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_2991717580__1719287552 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_2991717580__1719287552 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_2991717580__1719287552 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_2991717580__1719287552 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_2991717580__1719287552 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_2991717580__1719287552 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_3936925692__1719286431 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_3936925692__1719286431 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_3936925692__1719286431 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_3936925692__1719286431 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_3936925692__1719286431 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_3936925692__1719286431 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_110512699__1719285416 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_110512699__1719285416 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_110512699__1719285416 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_110512699__1719285416 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_110512699__1719285416 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_110512699__1719285416 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_566926101__1719284337 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_566926101__1719284337 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_566926101__1719284337 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_566926101__1719284337 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_566926101__1719284337 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_566926101__1719284337 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_2178104424__1719283322 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_2178104424__1719283322 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_2178104424__1719283322 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_2178104424__1719283322 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_2178104424__1719283322 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_2178104424__1719283322 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_1894979607__1719282244 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_1894979607__1719282244 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_1894979607__1719282244 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_1894979607__1719282244 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_1894979607__1719282244 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_1894979607__1719282244 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_4023866772__1719281278 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_4023866772__1719281278 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_4023866772__1719281278 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_4023866772__1719281278 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_4023866772__1719281278 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_4023866772__1719281278 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_4286760053__1719280293 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_4286760053__1719280293 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_4286760053__1719280293 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_4286760053__1719280293 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_4286760053__1719280293 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_4286760053__1719280293 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_2587299095__1719279249 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_2587299095__1719279249 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_2587299095__1719279249 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_2587299095__1719279249 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_2587299095__1719279249 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_2587299095__1719279249 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_924084553__1719278114 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_924084553__1719278114 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_924084553__1719278114 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_924084553__1719278114 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_924084553__1719278114 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_channel_924084553__1719278114 - test/episodic_length__MAX"
"496000","310","310","310","238","238","238","310","310","310","420","420","420","310","310","310","383","383","383","310","310","310","253","253","253","310","310","310","388","388","388","310","310","310","391","391","391","310","310","310","303","303","303","310","310","310","416","416","416","310","310","310","313","313","313","310","310","310","404","404","404","310","310","310","264","264","264","310","310","310","280","280","280","310","310","310","327","327","327","310","310","310","333","333","333","310","310","310","309","309","309","310","310","310","386","386","386","310","310","310","391","391","391","310","310","310","363","363","363","310","310","310","489","489","489","310","310","310","314","314","314"
"497600","311","311","311","289","289","289","311","311","311","460","460","460","311","311","311","330","330","330","311","311","311","341","341","341","311","311","311","264","264","264","311","311","311","330","330","330","311","311","311","318","318","318","311","311","311","466","466","466","311","311","311","283","283","283","311","311","311","426","426","426","311","311","311","422","422","422","311","311","311","288","288","288","311","311","311","340","340","340","311","311","311","264","264","264","311","311","311","346","346","346","311","311","311","280","280","280","311","311","311","235","235","235","311","311","311","245","245","245","311","311","311","359","359","359","311","311","311","253","253","253"
"499200","312","312","312","293","293","293","312","312","312","402","402","402","312","312","312","353","353","353","312","312","312","410","410","410","312","312","312","255","255","255","312","312","312","271","271","271","312","312","312","423","423","423","312","312","312","426","426","426","312","312","312","339","339","339","312","312","312","350","350","350","312","312","312","344","344","344","312","312","312","310","310","310","312","312","312","253","253","253","312","312","312","303","303","303","312","312","312","363","363","363","312","312","312","363","363","363","312","312","312","298","298","298","312","312","312","354","354","354","312","312","312","252","252","252","312","312","312","426","426","426"
"500800","313","313","313","269","269","269","313","313","313","260","260","260","313","313","313","386","386","386","313","313","313","257","257","257","313","313","313","365","365","365","313","313","313","359","359","359","313","313","313","358","358","358","313","313","313","387","387","387","313","313","313","425","425","425","313","313","313","352","352","352","313","313","313","383","383","383","313","313","313","255","255","255","313","313","313","301","301","301","313","313","313","279","279","279","313","313","313","357","357","357","313","313","313","320","320","320","313","313","313","323","323","323","313","313","313","280","280","280","313","313","313","431","431","431","313","313","313","351","351","351"
"502400","314","314","314","261","261","261","314","314","314","321","321","321","314","314","314","373","373","373","314","314","314","288","288","288","314","314","314","374","374","374","314","314","314","418","418","418","314","314","314","432","432","432","314","314","314","336","336","336","314","314","314","328","328","328","314","314","314","338","338","338","314","314","314","267","267","267","314","314","314","279","279","279","314","314","314","433","433","433","314","314","314","381","381","381","314","314","314","405","405","405","314","314","314","365","365","365","314","314","314","382","382","382","314","314","314","424","424","424","314","314","314","358","358","358","314","314","314","368","368","368"
"504000","315","315","315","300","300","300","315","315","315","397","397","397","315","315","315","325","325","325","315","315","315","348","348","348","315","315","315","238","238","238","315","315","315","398","398","398","315","315","315","389","389","389","315","315","315","397","397","397","315","315","315","270","270","270","315","315","315","278","278","278","315","315","315","317","317","317","315","315","315","332","332","332","315","315","315","270","270","270","315","315","315","295","295","295","315","315","315","240","240","240","315","315","315","405","405","405","315","315","315","272","272","272","315","315","315","433","433","433","315","315","315","455","455","455","315","315","315","269","269","269"
"505600","316","316","316","354","354","354","316","316","316","344","344","344","316","316","316","416","416","416","316","316","316","251","251","251","316","316","316","307","307","307","316","316","316","440","440","440","316","316","316","349","349","349","316","316","316","286","286","286","316","316","316","267","267","267","316","316","316","383","383","383","316","316","316","281","281","281","316","316","316","286","286","286","316","316","316","361","361","361","316","316","316","380","380","380","316","316","316","317","317","317","316","316","316","333","333","333","316","316","316","400","400","400","316","316","316","303","303","303","316","316","316","450","450","450","316","316","316","333","333","333"
"507200","317","317","317","263","263","263","317","317","317","346","346","346","317","317","317","354","354","354","317","317","317","239","239","239","317","317","317","434","434","434","317","317","317","292","292","292","317","317","317","403","403","403","317","317","317","320","320","320","317","317","317","306","306","306","317","317","317","256","256","256","317","317","317","382","382","382","317","317","317","392","392","392","317","317","317","483","483","483","317","317","317","377","377","377","317","317","317","402","402","402","317","317","317","385","385","385","317","317","317","345","345","345","317","317","317","267","267","267","317","317","317","272","272","272","317","317","317","379","379","379"
"508800","318","318","318","275","275","275","318","318","318","288","288","288","318","318","318","315","315","315","318","318","318","252","252","252","318","318","318","356","356","356","318","318","318","354","354","354","318","318","318","256","256","256","318","318","318","289","289","289","318","318","318","306","306","306","318","318","318","295","295","295","318","318","318","286","286","286","318","318","318","336","336","336","318","318","318","318","318","318","318","318","318","284","284","284","318","318","318","349","349","349","318","318","318","411","411","411","318","318","318","247","247","247","318","318","318","398","398","398","318","318","318","310","310","310","318","318","318","377","377","377"
"510400","319","319","319","319","319","319","319","319","319","287","287","287","319","319","319","389","389","389","319","319","319","378","378","378","319","319","319","324","324","324","319","319","319","326","326","326","319","319","319","360","360","360","319","319","319","263","263","263","319","319","319","345","345","345","319","319","319","267","267","267","319","319","319","314","314","314","319","319","319","328","328","328","319","319","319","358","358","358","319","319","319","240","240","240","319","319","319","296","296","296","319","319","319","373","373","373","319","319","319","327","327","327","319","319","319","289","289","289","319","319","319","405","405","405","319","319","319","299","299","299"
"512000","320","320","320","249","249","249","320","320","320","325","325","325","320","320","320","460","460","460","320","320","320","420","420","420","320","320","320","296","296","296","320","320","320","291","291","291","320","320","320","365","365","365","320","320","320","414","414","414","320","320","320","238","238","238","320","320","320","308","308","308","320","320","320","311","311","311","320","320","320","421","421","421","320","320","320","427","427","427","320","320","320","304","304","304","320","320","320","265","265","265","320","320","320","317","317","317","320","320","320","308","308","308","320","320","320","404","404","404","320","320","320","290","290","290","320","320","320","357","357","357"
"513600","321","321","321","405","405","405","321","321","321","400","400","400","321","321","321","249","249","249","321","321","321","385","385","385","321","321","321","303","303","303","321","321","321","236","236","236","321","321","321","259","259","259","321","321","321","433","433","433","321","321","321","331","331","331","321","321","321","388","388","388","321","321","321","339","339","339","321","321","321","378","378","378","321","321","321","244","244","244","321","321","321","342","342","342","321","321","321","335","335","335","321","321","321","311","311","311","321","321","321","370","370","370","321","321","321","292","292","292","321","321","321","362","362","362","321","321","321","253","253","253"
"515200","322","322","322","402","402","402","322","322","322","289","289","289","322","322","322","426","426","426","322","322","322","312","312","312","322","322","322","277","277","277","322","322","322","235","235","235","322","322","322","327","327","327","322","322","322","253","253","253","322","322","322","279","279","279","322","322","322","386","386","386","322","322","322","417","417","417","322","322","322","394","394","394","322","322","322","323","323","323","322","322","322","326","326","326","322","322","322","272","272","272","322","322","322","253","253","253","322","322","322","261","261","261","322","322","322","336","336","336","322","322","322","415","415","415","322","322","322","262","262","262"
"516800","323","323","323","407","407","407","323","323","323","353","353","353","323","323","323","417","417","417","323","323","323","321","321","321","323","323","323","457","457","457","323","323","323","428","428","428","323","323","323","284","284","284","323","323","323","364","364","364","323","323","323","271","271","271","323","323","323","298","298","298","323","323","323","302","302","302","323","323","323","278","278","278","323","323","323","287","287","287","323","323","323","400","400","400","323","323","323","408","408","408","323","323","323","405","405","405","323","323","323","255","255","255","323","323","323","308","308","308","323","323","323","321","321","321","323","323","323","390","390","390"
"518400","324","324","324","361","361","361","324","324","324","374","374","374","324","324","324","356","356","356","324","324","324","411","411","411","324","324","324","402","402","402","324","324","324","261","261","261","324","324","324","396","396","396","324","324","324","327","327","327","324","324","324","308","308","308","324","324","324","283","283","283","324","324","324","405","405","405","324","324","324","329","329","329","324","324","324","398","398","398","324","324","324","368","368","368","324","324","324","375","375","375","324","324","324","390","390","390","324","324","324","251","251","251","324","324","324","327","327","327","324","324","324","446","446","446","324","324","324","415","415","415"
"520000","325","325","325","425","425","425","325","325","325","281","281","281","325","325","325","381","381","381","325","325","325","328","328","328","325","325","325","317","317","317","325","325","325","302","302","302","325","325","325","327","327","327","325","325","325","396","396","396","325","325","325","244","244","244","325","325","325","309","309","309","325","325","325","424","424","424","325","325","325","411","411","411","325","325","325","319","319","319","325","325","325","295","295","295","325","325","325","260","260","260","325","325","325","333","333","333","325","325","325","287","287","287","325","325","325","392","392","392","325","325","325","420","420","420","325","325","325","240","240","240"
"521600","326","326","326","338","338","338","326","326","326","283","283","283","326","326","326","277","277","277","326","326","326","324","324","324","326","326","326","345","345","345","326","326","326","324","324","324","326","326","326","360","360","360","326","326","326","366","366","366","326","326","326","385","385","385","326","326","326","418","418","418","326","326","326","384","384","384","326","326","326","236","236","236","326","326","326","407","407","407","326","326","326","307","307","307","326","326","326","335","335","335","326","326","326","360","360","360","326","326","326","251","251","251","326","326","326","255","255","255","326","326","326","289","289","289","326","326","326","400","400","400"
"523200","327","327","327","289","289","289","327","327","327","269","269","269","327","327","327","347","347","347","327","327","327","404","404","404","327","327","327","295","295","295","327","327","327","309","309","309","327","327","327","333","333","333","327","327","327","372","372","372","327","327","327","317","317","317","327","327","327","346","346","346","327","327","327","301","301","301","327","327","327","371","371","371","327","327","327","283","283","283","327","327","327","235","235","235","327","327","327","379","379","379","327","327","327","346","346","346","327","327","327","370","370","370","327","327","327","334","334","334","327","327","327","403","403","403","327","327","327","374","374","374"
"524800","328","328","328","320","320","320","328","328","328","448","448","448","328","328","328","311","311","311","328","328","328","304","304","304","328","328","328","419","419","419","328","328","328","425","425","425","328","328","328","280","280","280","328","328","328","399","399","399","328","328","328","325","325","325","328","328","328","350","350","350","328","328","328","280","280","280","328","328","328","325","325","325","328","328","328","344","344","344","328","328","328","321","321","321","328","328","328","256","256","256","328","328","328","254","254","254","328","328","328","237","237","237","328","328","328","375","375","375","328","328","328","358","358","358","328","328","328","264","264","264"
"526400","329","329","329","377","377","377","329","329","329","286","286","286","329","329","329","452","452","452","329","329","329","250","250","250","329","329","329","338","338","338","329","329","329","411","411","411","329","329","329","249","249","249","329","329","329","269","269","269","329","329","329","323","323","323","329","329","329","390","390","390","329","329","329","276","276","276","329","329","329","386","386","386","329","329","329","333","333","333","329","329","329","422","422","422","329","329","329","280","280","280","329","329","329","403","403","403","329","329","329","422","422","422","329","329","329","239","239","239","329","329","329","487","487","487","329","329","329","283","283","283"
"528000","330","330","330","339","339","339","330","330","330","298","298","298","330","330","330","316","316","316","330","330","330","407","407","407","330","330","330","407","407","407","330","330","330","401","401","401","330","330","330","264","264","264","330","330","330","415","415","415","330","330","330","430","430","430","330","330","330","305","305","305","330","330","330","373","373","373","330","330","330","317","317","317","330","330","330","293","293","293","330","330","330","303","303","303","330","330","330","319","319","319","330","330","330","323","323","323","330","330","330","235","235","235","330","330","330","375","375","375","330","330","330","417","417","417","330","330","330","391","391","391"
"529600","331","331","331","314","314","314","331","331","331","248","248","248","331","331","331","305","305","305","331","331","331","308","308","308","331","331","331","347","347","347","331","331","331","335","335","335","331","331","331","396","396","396","331","331","331","368","368","368","331","331","331","314","314","314","331","331","331","322","322","322","331","331","331","420","420","420","331","331","331","348","348","348","331","331","331","409","409","409","331","331","331","343","343","343","331","331","331","296","296","296","331","331","331","293","293","293","331","331","331","406","406","406","331","331","331","318","318","318","331","331","331","346","346","346","331","331","331","319","319","319"
"531200","332","332","332","416","416","416","332","332","332","237","237","237","332","332","332","284","284","284","332","332","332","309","309","309","332","332","332","284","284","284","332","332","332","342","342","342","332","332","332","363","363","363","332","332","332","447","447","447","332","332","332","310","310","310","332","332","332","364","364","364","332","332","332","247","247","247","332","332","332","330","330","330","332","332","332","323","323","323","332","332","332","251","251","251","332","332","332","327","327","327","332","332","332","348","348","348","332","332","332","307","307","307","332","332","332","299","299","299","332","332","332","431","431","431","332","332","332","414","414","414"
"532800","333","333","333","300","300","300","333","333","333","280","280","280","333","333","333","379","379","379","333","333","333","377","377","377","333","333","333","428","428","428","333","333","333","282","282","282","333","333","333","419","419","419","333","333","333","429","429","429","333","333","333","426","426","426","333","333","333","267","267","267","333","333","333","359","359","359","333","333","333","395","395","395","333","333","333","234","234","234","333","333","333","306","306","306","333","333","333","250","250","250","333","333","333","387","387","387","333","333","333","430","430","430","333","333","333","379","379","379","333","333","333","296","296","296","333","333","333","416","416","416"
"534400","334","334","334","397","397","397","334","334","334","335","335","335","334","334","334","241","241","241","334","334","334","319","319","319","334","334","334","428","428","428","334","334","334","431","431","431","334","334","334","323","323","323","334","334","334","391","391","391","334","334","334","291","291","291","334","334","334","319","319","319","334","334","334","278","278","278","334","334","334","301","301","301","334","334","334","326","326","326","334","334","334","396","396","396","334","334","334","306","306","306","334","334","334","280","280","280","334","334","334","406","406","406","334","334","334","409","409","409","334","334","334","276","276","276","334","334","334","358","358","358"
"536000","335","335","335","313","313","313","335","335","335","424","424","424","335","335","335","291","291","291","335","335","335","329","329","329","335","335","335","284","284","284","335","335","335","397","397","397","335","335","335","337","337","337","335","335","335","272","272","272","335","335","335","299","299","299","335","335","335","286","286","286","335","335","335","236","236","236","335","335","335","260","260","260","335","335","335","331","331","331","335","335","335","338","338","338","335","335","335","308","308","308","335","335","335","318","318","318","335","335","335","304","304","304","335","335","335","375","375","375","335","335","335","281","281","281","335","335","335","427","427","427"
"537600","336","336","336","239","239","239","336","336","336","307","307","307","336","336","336","302","302","302","336","336","336","250","250","250","336","336","336","319","319","319","336","336","336","243","243","243","336","336","336","329","329","329","336","336","336","258","258","258","336","336","336","278","278","278","336","336","336","281","281","281","336","336","336","345","345","345","336","336","336","289","289","289","336","336","336","357","357","357","336","336","336","349","349","349","336","336","336","276","276","276","336","336","336","371","371","371","336","336","336","330","330","330","336","336","336","371","371","371","336","336","336","353","353","353","336","336","336","278","278","278"
"539200","337","337","337","424","424","424","337","337","337","286","286","286","337","337","337","306","306","306","337","337","337","363","363","363","337","337","337","328","328","328","337","337","337","272","272","272","337","337","337","260","260","260","337","337","337","240","240","240","337","337","337","238","238","238","337","337","337","402","402","402","337","337","337","428","428","428","337","337","337","395","395","395","337","337","337","334","334","334","337","337","337","319","319","319","337","337","337","314","314","314","337","337","337","433","433","433","337","337","337","261","261","261","337","337","337","285","285","285","337","337","337","432","432","432","337","337","337","307","307","307"
"540800","338","338","338","314","314","314","338","338","338","354","354","354","338","338","338","267","267","267","338","338","338","348","348","348","338","338","338","253","253","253","338","338","338","368","368","368","338","338","338","352","352","352","338","338","338","308","308","308","338","338","338","313","313","313","338","338","338","408","408","408","338","338","338","236","236","236","338","338","338","351","351","351","338","338","338","396","396","396","338","338","338","399","399","399","338","338","338","354","354","354","338","338","338","390","390","390","338","338","338","410","410","410","338","338","338","312","312","312","338","338","338","236","236","236","338","338","338","283","283","283"
"542400","339","339","339","324","324","324","339","339","339","427","427","427","339","339","339","280","280","280","339","339","339","263","263","263","339","339","339","318","318","318","339","339","339","273","273","273","339","339","339","305","305","305","339","339","339","368","368","368","339","339","339","410","410","410","339","339","339","385","385","385","339","339","339","261","261","261","339","339","339","336","336","336","339","339","339","325","325","325","339","339","339","413","413","413","339","339","339","403","403","403","339","339","339","396","396","396","339","339","339","316","316","316","339","339","339","401","401","401","339","339","339","304","304","304","339","339","339","392","392","392"
"544000","340","340","340","415","415","415","340","340","340","324","324","324","340","340","340","414","414","414","340","340","340","238","238","238","340","340","340","389","389","389","340","340","340","298","298","298","340","340","340","293","293","293","340","340","340","379","379","379","340","340","340","282","282","282","340","340","340","421","421","421","340","340","340","393","393","393","340","340","340","352","352","352","340","340","340","376","376","376","340","340","340","254","254","254","340","340","340","285","285","285","340","340","340","410","410","410","340","340","340","297","297","297","340","340","340","405","405","405","340","340","340","360","360","360","340","340","340","300","300","300"
"545600","341","341","341","265","265","265","341","341","341","287","287","287","341","341","341","345","345","345","341","341","341","286","286","286","341","341","341","392","392","392","341","341","341","263","263","263","341","341","341","357","357","357","341","341","341","461","461","461","341","341","341","364","364","364","341","341","341","261","261","261","341","341","341","413","413","413","341","341","341","377","377","377","341","341","341","251","251","251","341","341","341","244","244","244","341","341","341","461","461","461","341","341","341","265","265","265","341","341","341","372","372","372","341","341","341","433","433","433","341","341","341","259","259","259","341","341","341","267","267","267"
