"global_step","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1590164289__1719299073 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1590164289__1719299073 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1590164289__1719299073 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1590164289__1719299073 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1590164289__1719299073 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1590164289__1719299073 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_400575933__1719297796 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_400575933__1719297796 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_400575933__1719297796 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_400575933__1719297796 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_400575933__1719297796 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_400575933__1719297796 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_3618923054__1719296526 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_3618923054__1719296526 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_3618923054__1719296526 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_3618923054__1719296526 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_3618923054__1719296526 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_3618923054__1719296526 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_3964389630__1719295259 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_3964389630__1719295259 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_3964389630__1719295259 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_3964389630__1719295259 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_3964389630__1719295259 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_3964389630__1719295259 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1920066308__1719293997 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1920066308__1719293997 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1920066308__1719293997 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1920066308__1719293997 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1920066308__1719293997 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1920066308__1719293997 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1447457718__1719292752 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1447457718__1719292752 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1447457718__1719292752 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1447457718__1719292752 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1447457718__1719292752 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1447457718__1719292752 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_3784963114__1719291767 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_3784963114__1719291767 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_3784963114__1719291767 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_3784963114__1719291767 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_3784963114__1719291767 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_3784963114__1719291767 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1640821056__1719290612 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1640821056__1719290612 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1640821056__1719290612 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1640821056__1719290612 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1640821056__1719290612 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1640821056__1719290612 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_774354716__1719289603 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_774354716__1719289603 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_774354716__1719289603 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_774354716__1719289603 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_774354716__1719289603 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_774354716__1719289603 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1227361048__1719288544 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1227361048__1719288544 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1227361048__1719288544 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1227361048__1719288544 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1227361048__1719288544 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1227361048__1719288544 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_2540606060__1719287552 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_2540606060__1719287552 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_2540606060__1719287552 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_2540606060__1719287552 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_2540606060__1719287552 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_2540606060__1719287552 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1745471230__1719286431 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1745471230__1719286431 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1745471230__1719286431 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1745471230__1719286431 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1745471230__1719286431 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1745471230__1719286431 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_464311545__1719285416 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_464311545__1719285416 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_464311545__1719285416 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_464311545__1719285416 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_464311545__1719285416 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_464311545__1719285416 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_3743820928__1719284337 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_3743820928__1719284337 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_3743820928__1719284337 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_3743820928__1719284337 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_3743820928__1719284337 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_3743820928__1719284337 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_68631419__1719283322 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_68631419__1719283322 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_68631419__1719283322 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_68631419__1719283322 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_68631419__1719283322 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_68631419__1719283322 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1660790241__1719282244 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1660790241__1719282244 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1660790241__1719282244 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1660790241__1719282244 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1660790241__1719282244 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_1660790241__1719282244 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_2908271620__1719281278 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_2908271620__1719281278 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_2908271620__1719281278 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_2908271620__1719281278 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_2908271620__1719281278 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_2908271620__1719281278 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_2936445695__1719280293 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_2936445695__1719280293 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_2936445695__1719280293 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_2936445695__1719280293 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_2936445695__1719280293 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_2936445695__1719280293 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_46097618__1719279249 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_46097618__1719279249 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_46097618__1719279249 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_46097618__1719279249 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_46097618__1719279249 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_46097618__1719279249 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_2056819087__1719278114 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_2056819087__1719278114 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_2056819087__1719278114 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_2056819087__1719278114 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_2056819087__1719278114 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_full_empathy_2056819087__1719278114 - test/episodic_length__MAX"
"406400","254","254","254","3000","3000","3000","254","254","254","3000","3000","3000","254","254","254","3000","3000","3000","254","254","254","3000","3000","3000","254","254","254","3000","3000","3000","254","254","254","3000","3000","3000","254","254","254","3000","3000","3000","254","254","254","3000","3000","3000","254","254","254","3000","3000","3000","254","254","254","3000","3000","3000","254","254","254","3000","3000","3000","254","254","254","3000","3000","3000","254","254","254","3000","3000","3000","254","254","254","3000","3000","3000","254","254","254","3000","3000","3000","254","254","254","3000","3000","3000","254","254","254","3000","3000","3000","254","254","254","3000","3000","3000","254","254","254","3000","3000","3000","254","254","254","3000","3000","3000"
"408000","255","255","255","3000","3000","3000","255","255","255","3000","3000","3000","255","255","255","3000","3000","3000","255","255","255","3000","3000","3000","255","255","255","3000","3000","3000","255","255","255","3000","3000","3000","255","255","255","3000","3000","3000","255","255","255","3000","3000","3000","255","255","255","3000","3000","3000","255","255","255","3000","3000","3000","255","255","255","3000","3000","3000","255","255","255","3000","3000","3000","255","255","255","3000","3000","3000","255","255","255","3000","3000","3000","255","255","255","3000","3000","3000","255","255","255","3000","3000","3000","255","255","255","3000","3000","3000","255","255","255","3000","3000","3000","255","255","255","3000","3000","3000","255","255","255","3000","3000","3000"
"409600","256","256","256","3000","3000","3000","256","256","256","3000","3000","3000","256","256","256","3000","3000","3000","256","256","256","3000","3000","3000","256","256","256","3000","3000","3000","256","256","256","3000","3000","3000","256","256","256","3000","3000","3000","256","256","256","3000","3000","3000","256","256","256","3000","3000","3000","256","256","256","3000","3000","3000","256","256","256","3000","3000","3000","256","256","256","3000","3000","3000","256","256","256","3000","3000","3000","256","256","256","3000","3000","3000","256","256","256","3000","3000","3000","256","256","256","3000","3000","3000","256","256","256","3000","3000","3000","256","256","256","3000","3000","3000","256","256","256","3000","3000","3000","256","256","256","3000","3000","3000"
"411200","257","257","257","3000","3000","3000","257","257","257","3000","3000","3000","257","257","257","3000","3000","3000","257","257","257","3000","3000","3000","257","257","257","3000","3000","3000","257","257","257","3000","3000","3000","257","257","257","3000","3000","3000","257","257","257","3000","3000","3000","257","257","257","3000","3000","3000","257","257","257","3000","3000","3000","257","257","257","3000","3000","3000","257","257","257","3000","3000","3000","257","257","257","3000","3000","3000","257","257","257","3000","3000","3000","257","257","257","3000","3000","3000","257","257","257","3000","3000","3000","257","257","257","3000","3000","3000","257","257","257","3000","3000","3000","257","257","257","3000","3000","3000","257","257","257","3000","3000","3000"
"412800","258","258","258","3000","3000","3000","258","258","258","3000","3000","3000","258","258","258","3000","3000","3000","258","258","258","3000","3000","3000","258","258","258","3000","3000","3000","258","258","258","3000","3000","3000","258","258","258","3000","3000","3000","258","258","258","3000","3000","3000","258","258","258","3000","3000","3000","258","258","258","3000","3000","3000","258","258","258","3000","3000","3000","258","258","258","3000","3000","3000","258","258","258","3000","3000","3000","258","258","258","3000","3000","3000","258","258","258","3000","3000","3000","258","258","258","3000","3000","3000","258","258","258","3000","3000","3000","258","258","258","3000","3000","3000","258","258","258","3000","3000","3000","258","258","258","3000","3000","3000"
"414400","259","259","259","3000","3000","3000","259","259","259","3000","3000","3000","259","259","259","3000","3000","3000","259","259","259","3000","3000","3000","259","259","259","3000","3000","3000","259","259","259","3000","3000","3000","259","259","259","3000","3000","3000","259","259","259","3000","3000","3000","259","259","259","3000","3000","3000","259","259","259","3000","3000","3000","259","259","259","3000","3000","3000","259","259","259","3000","3000","3000","259","259","259","3000","3000","3000","259","259","259","3000","3000","3000","259","259","259","3000","3000","3000","259","259","259","3000","3000","3000","259","259","259","3000","3000","3000","259","259","259","3000","3000","3000","259","259","259","3000","3000","3000","259","259","259","3000","3000","3000"
"416000","260","260","260","3000","3000","3000","260","260","260","3000","3000","3000","260","260","260","3000","3000","3000","260","260","260","3000","3000","3000","260","260","260","3000","3000","3000","260","260","260","3000","3000","3000","260","260","260","3000","3000","3000","260","260","260","3000","3000","3000","260","260","260","3000","3000","3000","260","260","260","3000","3000","3000","260","260","260","3000","3000","3000","260","260","260","3000","3000","3000","260","260","260","3000","3000","3000","260","260","260","3000","3000","3000","260","260","260","3000","3000","3000","260","260","260","3000","3000","3000","260","260","260","3000","3000","3000","260","260","260","3000","3000","3000","260","260","260","3000","3000","3000","260","260","260","3000","3000","3000"
"417600","261","261","261","3000","3000","3000","261","261","261","3000","3000","3000","261","261","261","3000","3000","3000","261","261","261","3000","3000","3000","261","261","261","3000","3000","3000","261","261","261","3000","3000","3000","261","261","261","3000","3000","3000","261","261","261","3000","3000","3000","261","261","261","3000","3000","3000","261","261","261","3000","3000","3000","261","261","261","3000","3000","3000","261","261","261","3000","3000","3000","261","261","261","3000","3000","3000","261","261","261","3000","3000","3000","261","261","261","3000","3000","3000","261","261","261","3000","3000","3000","261","261","261","3000","3000","3000","261","261","261","3000","3000","3000","261","261","261","3000","3000","3000","261","261","261","3000","3000","3000"
"419200","262","262","262","3000","3000","3000","262","262","262","3000","3000","3000","262","262","262","3000","3000","3000","262","262","262","3000","3000","3000","262","262","262","3000","3000","3000","262","262","262","3000","3000","3000","262","262","262","3000","3000","3000","262","262","262","3000","3000","3000","262","262","262","3000","3000","3000","262","262","262","3000","3000","3000","262","262","262","3000","3000","3000","262","262","262","3000","3000","3000","262","262","262","3000","3000","3000","262","262","262","3000","3000","3000","262","262","262","3000","3000","3000","262","262","262","3000","3000","3000","262","262","262","3000","3000","3000","262","262","262","3000","3000","3000","262","262","262","3000","3000","3000","262","262","262","3000","3000","3000"
"420800","263","263","263","3000","3000","3000","263","263","263","3000","3000","3000","263","263","263","3000","3000","3000","263","263","263","3000","3000","3000","263","263","263","3000","3000","3000","263","263","263","3000","3000","3000","263","263","263","3000","3000","3000","263","263","263","3000","3000","3000","263","263","263","3000","3000","3000","263","263","263","3000","3000","3000","263","263","263","3000","3000","3000","263","263","263","3000","3000","3000","263","263","263","3000","3000","3000","263","263","263","3000","3000","3000","263","263","263","3000","3000","3000","263","263","263","3000","3000","3000","263","263","263","3000","3000","3000","263","263","263","3000","3000","3000","263","263","263","3000","3000","3000","263","263","263","3000","3000","3000"
"422400","264","264","264","3000","3000","3000","264","264","264","3000","3000","3000","264","264","264","3000","3000","3000","264","264","264","3000","3000","3000","264","264","264","3000","3000","3000","264","264","264","3000","3000","3000","264","264","264","3000","3000","3000","264","264","264","3000","3000","3000","264","264","264","3000","3000","3000","264","264","264","3000","3000","3000","264","264","264","3000","3000","3000","264","264","264","3000","3000","3000","264","264","264","3000","3000","3000","264","264","264","3000","3000","3000","264","264","264","3000","3000","3000","264","264","264","3000","3000","3000","264","264","264","3000","3000","3000","264","264","264","3000","3000","3000","264","264","264","3000","3000","3000","264","264","264","3000","3000","3000"
"424000","265","265","265","3000","3000","3000","265","265","265","3000","3000","3000","265","265","265","3000","3000","3000","265","265","265","3000","3000","3000","265","265","265","3000","3000","3000","265","265","265","3000","3000","3000","265","265","265","3000","3000","3000","265","265","265","3000","3000","3000","265","265","265","3000","3000","3000","265","265","265","3000","3000","3000","265","265","265","3000","3000","3000","265","265","265","3000","3000","3000","265","265","265","3000","3000","3000","265","265","265","3000","3000","3000","265","265","265","3000","3000","3000","265","265","265","3000","3000","3000","265","265","265","3000","3000","3000","265","265","265","3000","3000","3000","265","265","265","3000","3000","3000","265","265","265","3000","3000","3000"
"425600","266","266","266","3000","3000","3000","266","266","266","3000","3000","3000","266","266","266","3000","3000","3000","266","266","266","3000","3000","3000","266","266","266","3000","3000","3000","266","266","266","3000","3000","3000","266","266","266","3000","3000","3000","266","266","266","3000","3000","3000","266","266","266","3000","3000","3000","266","266","266","3000","3000","3000","266","266","266","3000","3000","3000","266","266","266","3000","3000","3000","266","266","266","3000","3000","3000","266","266","266","3000","3000","3000","266","266","266","3000","3000","3000","266","266","266","3000","3000","3000","266","266","266","3000","3000","3000","266","266","266","3000","3000","3000","266","266","266","3000","3000","3000","266","266","266","3000","3000","3000"
"427200","267","267","267","3000","3000","3000","267","267","267","3000","3000","3000","267","267","267","3000","3000","3000","267","267","267","3000","3000","3000","267","267","267","3000","3000","3000","267","267","267","3000","3000","3000","267","267","267","3000","3000","3000","267","267","267","3000","3000","3000","267","267","267","3000","3000","3000","267","267","267","3000","3000","3000","267","267","267","3000","3000","3000","267","267","267","3000","3000","3000","267","267","267","3000","3000","3000","267","267","267","3000","3000","3000","267","267","267","3000","3000","3000","267","267","267","3000","3000","3000","267","267","267","3000","3000","3000","267","267","267","3000","3000","3000","267","267","267","3000","3000","3000","267","267","267","3000","3000","3000"
"428800","268","268","268","3000","3000","3000","268","268","268","3000","3000","3000","268","268","268","3000","3000","3000","268","268","268","3000","3000","3000","268","268","268","3000","3000","3000","268","268","268","3000","3000","3000","268","268","268","3000","3000","3000","268","268","268","3000","3000","3000","268","268","268","3000","3000","3000","268","268","268","3000","3000","3000","268","268","268","3000","3000","3000","268","268","268","3000","3000","3000","268","268","268","3000","3000","3000","268","268","268","3000","3000","3000","268","268","268","3000","3000","3000","268","268","268","3000","3000","3000","268","268","268","3000","3000","3000","268","268","268","3000","3000","3000","268","268","268","3000","3000","3000","268","268","268","3000","3000","3000"
"430400","269","269","269","3000","3000","3000","269","269","269","3000","3000","3000","269","269","269","3000","3000","3000","269","269","269","3000","3000","3000","269","269","269","3000","3000","3000","269","269","269","3000","3000","3000","269","269","269","3000","3000","3000","269","269","269","3000","3000","3000","269","269","269","3000","3000","3000","269","269","269","3000","3000","3000","269","269","269","3000","3000","3000","269","269","269","3000","3000","3000","269","269","269","3000","3000","3000","269","269","269","3000","3000","3000","269","269","269","3000","3000","3000","269","269","269","3000","3000","3000","269","269","269","3000","3000","3000","269","269","269","3000","3000","3000","269","269","269","3000","3000","3000","269","269","269","3000","3000","3000"
"432000","270","270","270","3000","3000","3000","270","270","270","3000","3000","3000","270","270","270","3000","3000","3000","270","270","270","3000","3000","3000","270","270","270","3000","3000","3000","270","270","270","3000","3000","3000","270","270","270","3000","3000","3000","270","270","270","3000","3000","3000","270","270","270","3000","3000","3000","270","270","270","3000","3000","3000","270","270","270","3000","3000","3000","270","270","270","3000","3000","3000","270","270","270","3000","3000","3000","270","270","270","3000","3000","3000","270","270","270","3000","3000","3000","270","270","270","3000","3000","3000","270","270","270","3000","3000","3000","270","270","270","3000","3000","3000","270","270","270","3000","3000","3000","270","270","270","3000","3000","3000"
"433600","271","271","271","3000","3000","3000","271","271","271","3000","3000","3000","271","271","271","3000","3000","3000","271","271","271","3000","3000","3000","271","271","271","3000","3000","3000","271","271","271","3000","3000","3000","271","271","271","3000","3000","3000","271","271","271","3000","3000","3000","271","271","271","3000","3000","3000","271","271","271","3000","3000","3000","271","271","271","3000","3000","3000","271","271","271","3000","3000","3000","271","271","271","3000","3000","3000","271","271","271","3000","3000","3000","271","271","271","3000","3000","3000","271","271","271","3000","3000","3000","271","271","271","3000","3000","3000","271","271","271","3000","3000","3000","271","271","271","3000","3000","3000","271","271","271","3000","3000","3000"
"435200","272","272","272","3000","3000","3000","272","272","272","3000","3000","3000","272","272","272","3000","3000","3000","272","272","272","3000","3000","3000","272","272","272","3000","3000","3000","272","272","272","3000","3000","3000","272","272","272","3000","3000","3000","272","272","272","3000","3000","3000","272","272","272","3000","3000","3000","272","272","272","3000","3000","3000","272","272","272","3000","3000","3000","272","272","272","3000","3000","3000","272","272","272","3000","3000","3000","272","272","272","3000","3000","3000","272","272","272","3000","3000","3000","272","272","272","3000","3000","3000","272","272","272","3000","3000","3000","272","272","272","3000","3000","3000","272","272","272","3000","3000","3000","272","272","272","3000","3000","3000"
"436800","273","273","273","3000","3000","3000","273","273","273","3000","3000","3000","273","273","273","3000","3000","3000","273","273","273","3000","3000","3000","273","273","273","3000","3000","3000","273","273","273","3000","3000","3000","273","273","273","3000","3000","3000","273","273","273","3000","3000","3000","273","273","273","3000","3000","3000","273","273","273","3000","3000","3000","273","273","273","3000","3000","3000","273","273","273","3000","3000","3000","273","273","273","3000","3000","3000","273","273","273","3000","3000","3000","273","273","273","3000","3000","3000","273","273","273","3000","3000","3000","273","273","273","3000","3000","3000","273","273","273","3000","3000","3000","273","273","273","3000","3000","3000","273","273","273","3000","3000","3000"
"438400","274","274","274","3000","3000","3000","274","274","274","3000","3000","3000","274","274","274","3000","3000","3000","274","274","274","3000","3000","3000","274","274","274","3000","3000","3000","274","274","274","3000","3000","3000","274","274","274","3000","3000","3000","274","274","274","3000","3000","3000","274","274","274","3000","3000","3000","274","274","274","3000","3000","3000","274","274","274","3000","3000","3000","274","274","274","3000","3000","3000","274","274","274","3000","3000","3000","274","274","274","3000","3000","3000","274","274","274","3000","3000","3000","274","274","274","3000","3000","3000","274","274","274","3000","3000","3000","274","274","274","3000","3000","3000","274","274","274","3000","3000","3000","274","274","274","3000","3000","3000"
"440000","275","275","275","3000","3000","3000","275","275","275","3000","3000","3000","275","275","275","3000","3000","3000","275","275","275","3000","3000","3000","275","275","275","3000","3000","3000","275","275","275","3000","3000","3000","275","275","275","3000","3000","3000","275","275","275","3000","3000","3000","275","275","275","3000","3000","3000","275","275","275","3000","3000","3000","275","275","275","3000","3000","3000","275","275","275","3000","3000","3000","275","275","275","3000","3000","3000","275","275","275","3000","3000","3000","275","275","275","3000","3000","3000","275","275","275","3000","3000","3000","275","275","275","3000","3000","3000","275","275","275","3000","3000","3000","275","275","275","3000","3000","3000","275","275","275","3000","3000","3000"
"441600","276","276","276","3000","3000","3000","276","276","276","3000","3000","3000","276","276","276","3000","3000","3000","276","276","276","3000","3000","3000","276","276","276","3000","3000","3000","276","276","276","3000","3000","3000","276","276","276","3000","3000","3000","276","276","276","3000","3000","3000","276","276","276","3000","3000","3000","276","276","276","3000","3000","3000","276","276","276","3000","3000","3000","276","276","276","3000","3000","3000","276","276","276","3000","3000","3000","276","276","276","3000","3000","3000","276","276","276","3000","3000","3000","276","276","276","3000","3000","3000","276","276","276","3000","3000","3000","276","276","276","3000","3000","3000","276","276","276","3000","3000","3000","276","276","276","3000","3000","3000"
"443200","277","277","277","3000","3000","3000","277","277","277","3000","3000","3000","277","277","277","3000","3000","3000","277","277","277","3000","3000","3000","277","277","277","3000","3000","3000","277","277","277","3000","3000","3000","277","277","277","3000","3000","3000","277","277","277","3000","3000","3000","277","277","277","3000","3000","3000","277","277","277","3000","3000","3000","277","277","277","3000","3000","3000","277","277","277","3000","3000","3000","277","277","277","3000","3000","3000","277","277","277","3000","3000","3000","277","277","277","3000","3000","3000","277","277","277","3000","3000","3000","277","277","277","3000","3000","3000","277","277","277","3000","3000","3000","277","277","277","3000","3000","3000","277","277","277","3000","3000","3000"
"444800","278","278","278","3000","3000","3000","278","278","278","3000","3000","3000","278","278","278","3000","3000","3000","278","278","278","3000","3000","3000","278","278","278","3000","3000","3000","278","278","278","3000","3000","3000","278","278","278","3000","3000","3000","278","278","278","3000","3000","3000","278","278","278","3000","3000","3000","278","278","278","3000","3000","3000","278","278","278","3000","3000","3000","278","278","278","3000","3000","3000","278","278","278","3000","3000","3000","278","278","278","3000","3000","3000","278","278","278","3000","3000","3000","278","278","278","3000","3000","3000","278","278","278","3000","3000","3000","278","278","278","3000","3000","3000","278","278","278","3000","3000","3000","278","278","278","3000","3000","3000"
