"global_step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2335472040__1719299072 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2335472040__1719299072 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2335472040__1719299072 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2335472040__1719299072 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2335472040__1719299072 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2335472040__1719299072 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2706402495__1719297796 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2706402495__1719297796 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2706402495__1719297796 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2706402495__1719297796 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2706402495__1719297796 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2706402495__1719297796 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_3077381737__1719296526 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_3077381737__1719296526 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_3077381737__1719296526 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_3077381737__1719296526 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_3077381737__1719296526 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_3077381737__1719296526 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_414640314__1719295259 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_414640314__1719295259 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_414640314__1719295259 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_414640314__1719295259 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_414640314__1719295259 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_414640314__1719295259 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_4003459342__1719293997 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_4003459342__1719293997 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_4003459342__1719293997 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_4003459342__1719293997 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_4003459342__1719293997 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_4003459342__1719293997 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_1857831355__1719292752 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_1857831355__1719292752 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_1857831355__1719292752 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_1857831355__1719292752 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_1857831355__1719292752 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_1857831355__1719292752 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_1818324788__1719291767 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_1818324788__1719291767 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_1818324788__1719291767 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_1818324788__1719291767 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_1818324788__1719291767 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_1818324788__1719291767 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2668704476__1719290612 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2668704476__1719290612 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2668704476__1719290612 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2668704476__1719290612 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2668704476__1719290612 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2668704476__1719290612 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2452849563__1719289603 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2452849563__1719289603 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2452849563__1719289603 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2452849563__1719289603 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2452849563__1719289603 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2452849563__1719289603 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_181422146__1719288544 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_181422146__1719288544 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_181422146__1719288544 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_181422146__1719288544 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_181422146__1719288544 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_181422146__1719288544 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_1435621577__1719287552 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_1435621577__1719287552 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_1435621577__1719287552 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_1435621577__1719287552 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_1435621577__1719287552 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_1435621577__1719287552 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_214658641__1719286431 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_214658641__1719286431 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_214658641__1719286431 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_214658641__1719286431 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_214658641__1719286431 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_214658641__1719286431 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2677443961__1719285416 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2677443961__1719285416 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2677443961__1719285416 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2677443961__1719285416 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2677443961__1719285416 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2677443961__1719285416 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_173577098__1719284337 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_173577098__1719284337 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_173577098__1719284337 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_173577098__1719284337 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_173577098__1719284337 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_173577098__1719284337 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_4003037002__1719283322 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_4003037002__1719283322 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_4003037002__1719283322 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_4003037002__1719283322 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_4003037002__1719283322 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_4003037002__1719283322 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_4085810039__1719282244 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_4085810039__1719282244 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_4085810039__1719282244 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_4085810039__1719282244 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_4085810039__1719282244 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_4085810039__1719282244 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_127706259__1719281278 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_127706259__1719281278 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_127706259__1719281278 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_127706259__1719281278 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_127706259__1719281278 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_127706259__1719281278 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2321659568__1719280293 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2321659568__1719280293 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2321659568__1719280293 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2321659568__1719280293 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2321659568__1719280293 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2321659568__1719280293 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2251646488__1719279249 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2251646488__1719279249 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2251646488__1719279249 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2251646488__1719279249 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2251646488__1719279249 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2251646488__1719279249 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_4036830179__1719278114 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_4036830179__1719278114 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_4036830179__1719278114 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_4036830179__1719278114 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_4036830179__1719278114 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_4036830179__1719278114 - test/episodic_length__MAX"
"510400","319","319","319","3000","3000","3000","319","319","319","875","875","875","319","319","319","3000","3000","3000","319","319","319","3000","3000","3000","319","319","319","3000","3000","3000","319","319","319","1128","1128","1128","319","319","319","3000","3000","3000","319","319","319","3000","3000","3000","319","319","319","3000","3000","3000","319","319","319","3000","3000","3000","319","319","319","3000","3000","3000","319","319","319","3000","3000","3000","319","319","319","1019","1019","1019","319","319","319","926","926","926","319","319","319","1634","1634","1634","319","319","319","3000","3000","3000","319","319","319","3000","3000","3000","319","319","319","1284","1284","1284","319","319","319","3000","3000","3000","319","319","319","3000","3000","3000"
"512000","320","320","320","3000","3000","3000","320","320","320","685","685","685","320","320","320","3000","3000","3000","320","320","320","3000","3000","3000","320","320","320","3000","3000","3000","320","320","320","785","785","785","320","320","320","3000","3000","3000","320","320","320","3000","3000","3000","320","320","320","3000","3000","3000","320","320","320","3000","3000","3000","320","320","320","3000","3000","3000","320","320","320","3000","3000","3000","320","320","320","3000","3000","3000","320","320","320","1195","1195","1195","320","320","320","856","856","856","320","320","320","3000","3000","3000","320","320","320","3000","3000","3000","320","320","320","3000","3000","3000","320","320","320","3000","3000","3000","320","320","320","3000","3000","3000"
"513600","321","321","321","3000","3000","3000","321","321","321","1995","1995","1995","321","321","321","3000","3000","3000","321","321","321","3000","3000","3000","321","321","321","3000","3000","3000","321","321","321","794","794","794","321","321","321","3000","3000","3000","321","321","321","3000","3000","3000","321","321","321","3000","3000","3000","321","321","321","3000","3000","3000","321","321","321","3000","3000","3000","321","321","321","3000","3000","3000","321","321","321","3000","3000","3000","321","321","321","1589","1589","1589","321","321","321","1204","1204","1204","321","321","321","3000","3000","3000","321","321","321","3000","3000","3000","321","321","321","1354","1354","1354","321","321","321","3000","3000","3000","321","321","321","3000","3000","3000"
"515200","322","322","322","3000","3000","3000","322","322","322","3000","3000","3000","322","322","322","3000","3000","3000","322","322","322","3000","3000","3000","322","322","322","3000","3000","3000","322","322","322","859","859","859","322","322","322","3000","3000","3000","322","322","322","3000","3000","3000","322","322","322","787","787","787","322","322","322","3000","3000","3000","322","322","322","3000","3000","3000","322","322","322","3000","3000","3000","322","322","322","3000","3000","3000","322","322","322","1694","1694","1694","322","322","322","3000","3000","3000","322","322","322","3000","3000","3000","322","322","322","3000","3000","3000","322","322","322","1906","1906","1906","322","322","322","3000","3000","3000","322","322","322","3000","3000","3000"
"516800","323","323","323","3000","3000","3000","323","323","323","3000","3000","3000","323","323","323","3000","3000","3000","323","323","323","3000","3000","3000","323","323","323","3000","3000","3000","323","323","323","795","795","795","323","323","323","3000","3000","3000","323","323","323","3000","3000","3000","323","323","323","1159","1159","1159","323","323","323","3000","3000","3000","323","323","323","3000","3000","3000","323","323","323","3000","3000","3000","323","323","323","3000","3000","3000","323","323","323","1783","1783","1783","323","323","323","3000","3000","3000","323","323","323","3000","3000","3000","323","323","323","3000","3000","3000","323","323","323","2005","2005","2005","323","323","323","3000","3000","3000","323","323","323","2084","2084","2084"
"518400","324","324","324","3000","3000","3000","324","324","324","3000","3000","3000","324","324","324","3000","3000","3000","324","324","324","3000","3000","3000","324","324","324","3000","3000","3000","324","324","324","2215","2215","2215","324","324","324","1875","1875","1875","324","324","324","3000","3000","3000","324","324","324","578","578","578","324","324","324","3000","3000","3000","324","324","324","3000","3000","3000","324","324","324","2457","2457","2457","324","324","324","3000","3000","3000","324","324","324","3000","3000","3000","324","324","324","3000","3000","3000","324","324","324","3000","3000","3000","324","324","324","3000","3000","3000","324","324","324","2583","2583","2583","324","324","324","3000","3000","3000","324","324","324","1447","1447","1447"
"520000","325","325","325","3000","3000","3000","325","325","325","3000","3000","3000","325","325","325","3000","3000","3000","325","325","325","2612","2612","2612","325","325","325","3000","3000","3000","325","325","325","3000","3000","3000","325","325","325","704","704","704","325","325","325","2298","2298","2298","325","325","325","715","715","715","325","325","325","3000","3000","3000","325","325","325","3000","3000","3000","325","325","325","1938","1938","1938","325","325","325","3000","3000","3000","325","325","325","2575","2575","2575","325","325","325","3000","3000","3000","325","325","325","3000","3000","3000","325","325","325","3000","3000","3000","325","325","325","3000","3000","3000","325","325","325","3000","3000","3000","325","325","325","1183","1183","1183"
"521600","326","326","326","2988","2988","2988","326","326","326","3000","3000","3000","326","326","326","3000","3000","3000","326","326","326","3000","3000","3000","326","326","326","3000","3000","3000","326","326","326","2342","2342","2342","326","326","326","1006","1006","1006","326","326","326","381","381","381","326","326","326","615","615","615","326","326","326","3000","3000","3000","326","326","326","3000","3000","3000","326","326","326","3000","3000","3000","326","326","326","3000","3000","3000","326","326","326","2358","2358","2358","326","326","326","3000","3000","3000","326","326","326","3000","3000","3000","326","326","326","3000","3000","3000","326","326","326","3000","3000","3000","326","326","326","3000","3000","3000","326","326","326","794","794","794"
"523200","327","327","327","1359","1359","1359","327","327","327","3000","3000","3000","327","327","327","3000","3000","3000","327","327","327","2718","2718","2718","327","327","327","3000","3000","3000","327","327","327","3000","3000","3000","327","327","327","584","584","584","327","327","327","488","488","488","327","327","327","1511","1511","1511","327","327","327","3000","3000","3000","327","327","327","3000","3000","3000","327","327","327","3000","3000","3000","327","327","327","3000","3000","3000","327","327","327","3000","3000","3000","327","327","327","3000","3000","3000","327","327","327","1248","1248","1248","327","327","327","3000","3000","3000","327","327","327","3000","3000","3000","327","327","327","3000","3000","3000","327","327","327","1388","1388","1388"
"524800","328","328","328","1197","1197","1197","328","328","328","3000","3000","3000","328","328","328","2311","2311","2311","328","328","328","2732","2732","2732","328","328","328","3000","3000","3000","328","328","328","3000","3000","3000","328","328","328","785","785","785","328","328","328","566","566","566","328","328","328","1531","1531","1531","328","328","328","3000","3000","3000","328","328","328","3000","3000","3000","328","328","328","2173","2173","2173","328","328","328","3000","3000","3000","328","328","328","3000","3000","3000","328","328","328","3000","3000","3000","328","328","328","1817","1817","1817","328","328","328","2774","2774","2774","328","328","328","3000","3000","3000","328","328","328","3000","3000","3000","328","328","328","2807","2807","2807"
"526400","329","329","329","782","782","782","329","329","329","3000","3000","3000","329","329","329","540","540","540","329","329","329","3000","3000","3000","329","329","329","3000","3000","3000","329","329","329","3000","3000","3000","329","329","329","850","850","850","329","329","329","796","796","796","329","329","329","3000","3000","3000","329","329","329","3000","3000","3000","329","329","329","774","774","774","329","329","329","3000","3000","3000","329","329","329","899","899","899","329","329","329","3000","3000","3000","329","329","329","3000","3000","3000","329","329","329","1555","1555","1555","329","329","329","3000","3000","3000","329","329","329","3000","3000","3000","329","329","329","1643","1643","1643","329","329","329","1842","1842","1842"
"528000","330","330","330","771","771","771","330","330","330","3000","3000","3000","330","330","330","1118","1118","1118","330","330","330","3000","3000","3000","330","330","330","3000","3000","3000","330","330","330","3000","3000","3000","330","330","330","1291","1291","1291","330","330","330","1442","1442","1442","330","330","330","3000","3000","3000","330","330","330","3000","3000","3000","330","330","330","2066","2066","2066","330","330","330","3000","3000","3000","330","330","330","677","677","677","330","330","330","3000","3000","3000","330","330","330","3000","3000","3000","330","330","330","2954","2954","2954","330","330","330","3000","3000","3000","330","330","330","3000","3000","3000","330","330","330","2388","2388","2388","330","330","330","3000","3000","3000"
"529600","331","331","331","1960","1960","1960","331","331","331","3000","3000","3000","331","331","331","772","772","772","331","331","331","3000","3000","3000","331","331","331","3000","3000","3000","331","331","331","3000","3000","3000","331","331","331","1252","1252","1252","331","331","331","3000","3000","3000","331","331","331","3000","3000","3000","331","331","331","3000","3000","3000","331","331","331","607","607","607","331","331","331","3000","3000","3000","331","331","331","804","804","804","331","331","331","3000","3000","3000","331","331","331","3000","3000","3000","331","331","331","3000","3000","3000","331","331","331","3000","3000","3000","331","331","331","3000","3000","3000","331","331","331","1574","1574","1574","331","331","331","3000","3000","3000"
"531200","332","332","332","1886","1886","1886","332","332","332","3000","3000","3000","332","332","332","839","839","839","332","332","332","3000","3000","3000","332","332","332","1234","1234","1234","332","332","332","3000","3000","3000","332","332","332","3000","3000","3000","332","332","332","3000","3000","3000","332","332","332","3000","3000","3000","332","332","332","3000","3000","3000","332","332","332","1176","1176","1176","332","332","332","3000","3000","3000","332","332","332","528","528","528","332","332","332","3000","3000","3000","332","332","332","3000","3000","3000","332","332","332","1067","1067","1067","332","332","332","1658","1658","1658","332","332","332","3000","3000","3000","332","332","332","1370","1370","1370","332","332","332","3000","3000","3000"
"532800","333","333","333","2048","2048","2048","333","333","333","3000","3000","3000","333","333","333","1183","1183","1183","333","333","333","3000","3000","3000","333","333","333","2544","2544","2544","333","333","333","3000","3000","3000","333","333","333","3000","3000","3000","333","333","333","3000","3000","3000","333","333","333","3000","3000","3000","333","333","333","3000","3000","3000","333","333","333","814","814","814","333","333","333","3000","3000","3000","333","333","333","852","852","852","333","333","333","3000","3000","3000","333","333","333","3000","3000","3000","333","333","333","3000","3000","3000","333","333","333","2797","2797","2797","333","333","333","3000","3000","3000","333","333","333","817","817","817","333","333","333","3000","3000","3000"
"534400","334","334","334","972","972","972","334","334","334","1535","1535","1535","334","334","334","1848","1848","1848","334","334","334","3000","3000","3000","334","334","334","1487","1487","1487","334","334","334","3000","3000","3000","334","334","334","3000","3000","3000","334","334","334","3000","3000","3000","334","334","334","3000","3000","3000","334","334","334","3000","3000","3000","334","334","334","600","600","600","334","334","334","3000","3000","3000","334","334","334","2643","2643","2643","334","334","334","3000","3000","3000","334","334","334","3000","3000","3000","334","334","334","3000","3000","3000","334","334","334","969","969","969","334","334","334","3000","3000","3000","334","334","334","1972","1972","1972","334","334","334","3000","3000","3000"
"536000","335","335","335","3000","3000","3000","335","335","335","1248","1248","1248","335","335","335","1073","1073","1073","335","335","335","3000","3000","3000","335","335","335","1066","1066","1066","335","335","335","3000","3000","3000","335","335","335","3000","3000","3000","335","335","335","3000","3000","3000","335","335","335","3000","3000","3000","335","335","335","1739","1739","1739","335","335","335","619","619","619","335","335","335","3000","3000","3000","335","335","335","3000","3000","3000","335","335","335","3000","3000","3000","335","335","335","3000","3000","3000","335","335","335","2054","2054","2054","335","335","335","1781","1781","1781","335","335","335","3000","3000","3000","335","335","335","1152","1152","1152","335","335","335","3000","3000","3000"
"537600","336","336","336","3000","3000","3000","336","336","336","1164","1164","1164","336","336","336","3000","3000","3000","336","336","336","3000","3000","3000","336","336","336","572","572","572","336","336","336","3000","3000","3000","336","336","336","3000","3000","3000","336","336","336","3000","3000","3000","336","336","336","3000","3000","3000","336","336","336","1084","1084","1084","336","336","336","844","844","844","336","336","336","3000","3000","3000","336","336","336","3000","3000","3000","336","336","336","3000","3000","3000","336","336","336","2637","2637","2637","336","336","336","3000","3000","3000","336","336","336","3000","3000","3000","336","336","336","3000","3000","3000","336","336","336","3000","3000","3000","336","336","336","3000","3000","3000"
"539200","337","337","337","3000","3000","3000","337","337","337","652","652","652","337","337","337","3000","3000","3000","337","337","337","3000","3000","3000","337","337","337","1682","1682","1682","337","337","337","3000","3000","3000","337","337","337","3000","3000","3000","337","337","337","3000","3000","3000","337","337","337","3000","3000","3000","337","337","337","1341","1341","1341","337","337","337","853","853","853","337","337","337","3000","3000","3000","337","337","337","3000","3000","3000","337","337","337","3000","3000","3000","337","337","337","3000","3000","3000","337","337","337","3000","3000","3000","337","337","337","3000","3000","3000","337","337","337","3000","3000","3000","337","337","337","3000","3000","3000","337","337","337","3000","3000","3000"
"540800","338","338","338","3000","3000","3000","338","338","338","1275","1275","1275","338","338","338","3000","3000","3000","338","338","338","2461","2461","2461","338","338","338","1937","1937","1937","338","338","338","3000","3000","3000","338","338","338","3000","3000","3000","338","338","338","3000","3000","3000","338","338","338","3000","3000","3000","338","338","338","1743","1743","1743","338","338","338","1403","1403","1403","338","338","338","1937","1937","1937","338","338","338","3000","3000","3000","338","338","338","3000","3000","3000","338","338","338","3000","3000","3000","338","338","338","3000","3000","3000","338","338","338","3000","3000","3000","338","338","338","3000","3000","3000","338","338","338","3000","3000","3000","338","338","338","3000","3000","3000"
"542400","339","339","339","3000","3000","3000","339","339","339","908","908","908","339","339","339","3000","3000","3000","339","339","339","1637","1637","1637","339","339","339","2403","2403","2403","339","339","339","2301","2301","2301","339","339","339","3000","3000","3000","339","339","339","3000","3000","3000","339","339","339","2498","2498","2498","339","339","339","1287","1287","1287","339","339","339","3000","3000","3000","339","339","339","2784","2784","2784","339","339","339","3000","3000","3000","339","339","339","3000","3000","3000","339","339","339","2414","2414","2414","339","339","339","3000","3000","3000","339","339","339","3000","3000","3000","339","339","339","3000","3000","3000","339","339","339","3000","3000","3000","339","339","339","3000","3000","3000"
"544000","340","340","340","3000","3000","3000","340","340","340","1118","1118","1118","340","340","340","3000","3000","3000","340","340","340","1159","1159","1159","340","340","340","3000","3000","3000","340","340","340","3000","3000","3000","340","340","340","3000","3000","3000","340","340","340","3000","3000","3000","340","340","340","1753","1753","1753","340","340","340","2620","2620","2620","340","340","340","3000","3000","3000","340","340","340","1153","1153","1153","340","340","340","3000","3000","3000","340","340","340","3000","3000","3000","340","340","340","1948","1948","1948","340","340","340","3000","3000","3000","340","340","340","3000","3000","3000","340","340","340","3000","3000","3000","340","340","340","3000","3000","3000","340","340","340","3000","3000","3000"
"545600","341","341","341","3000","3000","3000","341","341","341","1820","1820","1820","341","341","341","3000","3000","3000","341","341","341","994","994","994","341","341","341","3000","3000","3000","341","341","341","1790","1790","1790","341","341","341","3000","3000","3000","341","341","341","1151","1151","1151","341","341","341","1683","1683","1683","341","341","341","3000","3000","3000","341","341","341","3000","3000","3000","341","341","341","1627","1627","1627","341","341","341","3000","3000","3000","341","341","341","1155","1155","1155","341","341","341","1336","1336","1336","341","341","341","3000","3000","3000","341","341","341","3000","3000","3000","341","341","341","1150","1150","1150","341","341","341","3000","3000","3000","341","341","341","3000","3000","3000"
"547200","342","342","342","3000","3000","3000","342","342","342","988","988","988","342","342","342","3000","3000","3000","342","342","342","520","520","520","342","342","342","3000","3000","3000","342","342","342","3000","3000","3000","342","342","342","3000","3000","3000","342","342","342","667","667","667","342","342","342","977","977","977","342","342","342","3000","3000","3000","342","342","342","3000","3000","3000","342","342","342","803","803","803","342","342","342","3000","3000","3000","342","342","342","1540","1540","1540","342","342","342","2769","2769","2769","342","342","342","3000","3000","3000","342","342","342","3000","3000","3000","342","342","342","2173","2173","2173","342","342","342","3000","3000","3000","342","342","342","3000","3000","3000"
"548800","343","343","343","3000","3000","3000","343","343","343","2629","2629","2629","343","343","343","3000","3000","3000","343","343","343","820","820","820","343","343","343","3000","3000","3000","343","343","343","3000","3000","3000","343","343","343","3000","3000","3000","343","343","343","496","496","496","343","343","343","1028","1028","1028","343","343","343","3000","3000","3000","343","343","343","3000","3000","3000","343","343","343","528","528","528","343","343","343","3000","3000","3000","343","343","343","2222","2222","2222","343","343","343","1786","1786","1786","343","343","343","3000","3000","3000","343","343","343","3000","3000","3000","343","343","343","1315","1315","1315","343","343","343","3000","3000","3000","343","343","343","3000","3000","3000"
"550400","344","344","344","3000","3000","3000","344","344","344","3000","3000","3000","344","344","344","3000","3000","3000","344","344","344","1693","1693","1693","344","344","344","3000","3000","3000","344","344","344","3000","3000","3000","344","344","344","928","928","928","344","344","344","636","636","636","344","344","344","553","553","553","344","344","344","3000","3000","3000","344","344","344","3000","3000","3000","344","344","344","1060","1060","1060","344","344","344","3000","3000","3000","344","344","344","762","762","762","344","344","344","3000","3000","3000","344","344","344","3000","3000","3000","344","344","344","3000","3000","3000","344","344","344","3000","3000","3000","344","344","344","3000","3000","3000","344","344","344","3000","3000","3000"
