"global_step","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_2707989875__1719299073 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_2707989875__1719299073 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_2707989875__1719299073 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_2707989875__1719299073 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_2707989875__1719299073 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_2707989875__1719299073 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_4208362966__1719297796 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_4208362966__1719297796 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_4208362966__1719297796 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_4208362966__1719297796 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_4208362966__1719297796 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_4208362966__1719297796 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_1760746650__1719296526 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_1760746650__1719296526 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_1760746650__1719296526 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_1760746650__1719296526 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_1760746650__1719296526 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_1760746650__1719296526 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3775322231__1719295259 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3775322231__1719295259 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3775322231__1719295259 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3775322231__1719295259 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3775322231__1719295259 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3775322231__1719295259 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3715118468__1719293997 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3715118468__1719293997 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3715118468__1719293997 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3715118468__1719293997 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3715118468__1719293997 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3715118468__1719293997 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_1781179920__1719292752 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_1781179920__1719292752 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_1781179920__1719292752 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_1781179920__1719292752 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_1781179920__1719292752 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_1781179920__1719292752 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3416080724__1719291767 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3416080724__1719291767 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3416080724__1719291767 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3416080724__1719291767 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3416080724__1719291767 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3416080724__1719291767 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_1071264658__1719290612 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_1071264658__1719290612 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_1071264658__1719290612 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_1071264658__1719290612 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_1071264658__1719290612 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_1071264658__1719290612 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_480638229__1719289603 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_480638229__1719289603 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_480638229__1719289603 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_480638229__1719289603 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_480638229__1719289603 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_480638229__1719289603 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_2647029536__1719288544 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_2647029536__1719288544 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_2647029536__1719288544 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_2647029536__1719288544 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_2647029536__1719288544 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_2647029536__1719288544 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_2325313576__1719287552 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_2325313576__1719287552 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_2325313576__1719287552 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_2325313576__1719287552 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_2325313576__1719287552 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_2325313576__1719287552 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_362573711__1719286431 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_362573711__1719286431 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_362573711__1719286431 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_362573711__1719286431 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_362573711__1719286431 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_362573711__1719286431 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_395888111__1719285416 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_395888111__1719285416 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_395888111__1719285416 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_395888111__1719285416 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_395888111__1719285416 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_395888111__1719285416 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3516108348__1719284337 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3516108348__1719284337 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3516108348__1719284337 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3516108348__1719284337 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3516108348__1719284337 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3516108348__1719284337 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3949470834__1719283322 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3949470834__1719283322 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3949470834__1719283322 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3949470834__1719283322 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3949470834__1719283322 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3949470834__1719283322 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_755567187__1719282244 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_755567187__1719282244 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_755567187__1719282244 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_755567187__1719282244 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_755567187__1719282244 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_755567187__1719282244 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_834835883__1719281278 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_834835883__1719281278 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_834835883__1719281278 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_834835883__1719281278 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_834835883__1719281278 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_834835883__1719281278 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3266157940__1719280293 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3266157940__1719280293 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3266157940__1719280293 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3266157940__1719280293 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3266157940__1719280293 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3266157940__1719280293 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3053468669__1719279249 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3053468669__1719279249 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3053468669__1719279249 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3053468669__1719279249 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3053468669__1719279249 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_3053468669__1719279249 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_4255159455__1719278114 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_4255159455__1719278114 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_4255159455__1719278114 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_4255159455__1719278114 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_4255159455__1719278114 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_no_empathy_4255159455__1719278114 - test/episodic_length__MAX"
"412800","258","258","258","337","337","337","258","258","258","303","303","303","258","258","258","234","234","234","258","258","258","267","267","267","258","258","258","380","380","380","258","258","258","297","297","297","258","258","258","269","269","269","258","258","258","389","389","389","258","258","258","428","428","428","258","258","258","251","251","251","258","258","258","360","360","360","258","258","258","239","239","239","258","258","258","414","414","414","258","258","258","373","373","373","258","258","258","344","344","344","258","258","258","342","342","342","258","258","258","387","387","387","258","258","258","333","333","333","258","258","258","265","265","265","258","258","258","253","253","253"
"414400","259","259","259","335","335","335","259","259","259","344","344","344","259","259","259","333","333","333","259","259","259","401","401","401","259","259","259","333","333","333","259","259","259","255","255","255","259","259","259","422","422","422","259","259","259","393","393","393","259","259","259","366","366","366","259","259","259","307","307","307","259","259","259","404","404","404","259","259","259","380","380","380","259","259","259","595","595","595","259","259","259","235","235","235","259","259","259","280","280","280","259","259","259","377","377","377","259","259","259","308","308","308","259","259","259","362","362","362","259","259","259","306","306","306","259","259","259","427","427","427"
"416000","260","260","260","279","279","279","260","260","260","394","394","394","260","260","260","256","256","256","260","260","260","258","258","258","260","260","260","395","395","395","260","260","260","362","362","362","260","260","260","239","239","239","260","260","260","255","255","255","260","260","260","244","244","244","260","260","260","357","357","357","260","260","260","317","317","317","260","260","260","425","425","425","260","260","260","552","552","552","260","260","260","405","405","405","260","260","260","507","507","507","260","260","260","423","423","423","260","260","260","422","422","422","260","260","260","356","356","356","260","260","260","274","274","274","260","260","260","316","316","316"
"417600","261","261","261","244","244","244","261","261","261","352","352","352","261","261","261","361","361","361","261","261","261","423","423","423","261","261","261","324","324","324","261","261","261","327","327","327","261","261","261","307","307","307","261","261","261","248","248","248","261","261","261","420","420","420","261","261","261","265","265","265","261","261","261","405","405","405","261","261","261","395","395","395","261","261","261","810","810","810","261","261","261","342","342","342","261","261","261","244","244","244","261","261","261","280","280","280","261","261","261","273","273","273","261","261","261","351","351","351","261","261","261","263","263","263","261","261","261","390","390","390"
"419200","262","262","262","404","404","404","262","262","262","240","240","240","262","262","262","299","299","299","262","262","262","305","305","305","262","262","262","305","305","305","262","262","262","269","269","269","262","262","262","363","363","363","262","262","262","386","386","386","262","262","262","266","266","266","262","262","262","422","422","422","262","262","262","395","395","395","262","262","262","264","264","264","262","262","262","621","621","621","262","262","262","338","338","338","262","262","262","347","347","347","262","262","262","467","467","467","262","262","262","313","313","313","262","262","262","264","264","264","262","262","262","304","304","304","262","262","262","343","343","343"
"420800","263","263","263","287","287","287","263","263","263","286","286","286","263","263","263","296","296","296","263","263","263","327","327","327","263","263","263","397","397","397","263","263","263","422","422","422","263","263","263","294","294","294","263","263","263","269","269","269","263","263","263","461","461","461","263","263","263","373","373","373","263","263","263","354","354","354","263","263","263","307","307","307","263","263","263","333","333","333","263","263","263","320","320","320","263","263","263","234","234","234","263","263","263","357","357","357","263","263","263","263","263","263","263","263","263","380","380","380","263","263","263","302","302","302","263","263","263","284","284","284"
"422400","264","264","264","386","386","386","264","264","264","241","241","241","264","264","264","245","245","245","264","264","264","315","315","315","264","264","264","290","290","290","264","264","264","358","358","358","264","264","264","403","403","403","264","264","264","241","241","241","264","264","264","369","369","369","264","264","264","464","464","464","264","264","264","239","239","239","264","264","264","268","268","268","264","264","264","494","494","494","264","264","264","337","337","337","264","264","264","235","235","235","264","264","264","371","371","371","264","264","264","410","410","410","264","264","264","304","304","304","264","264","264","281","281","281","264","264","264","238","238","238"
"424000","265","265","265","389","389","389","265","265","265","332","332","332","265","265","265","352","352","352","265","265","265","350","350","350","265","265","265","236","236","236","265","265","265","303","303","303","265","265","265","421","421","421","265","265","265","345","345","345","265","265","265","341","341","341","265","265","265","296","296","296","265","265","265","274","274","274","265","265","265","406","406","406","265","265","265","492","492","492","265","265","265","347","347","347","265","265","265","236","236","236","265","265","265","347","347","347","265","265","265","382","382","382","265","265","265","288","288","288","265","265","265","287","287","287","265","265","265","328","328","328"
"425600","266","266","266","243","243","243","266","266","266","267","267","267","266","266","266","386","386","386","266","266","266","269","269","269","266","266","266","281","281","281","266","266","266","295","295","295","266","266","266","366","366","366","266","266","266","433","433","433","266","266","266","243","243","243","266","266","266","430","430","430","266","266","266","317","317","317","266","266","266","401","401","401","266","266","266","571","571","571","266","266","266","240","240","240","266","266","266","378","378","378","266","266","266","293","293","293","266","266","266","262","262","262","266","266","266","235","235","235","266","266","266","295","295","295","266","266","266","392","392","392"
"427200","267","267","267","264","264","264","267","267","267","402","402","402","267","267","267","324","324","324","267","267","267","370","370","370","267","267","267","376","376","376","267","267","267","348","348","348","267","267","267","272","272","272","267","267","267","297","297","297","267","267","267","328","328","328","267","267","267","241","241","241","267","267","267","328","328","328","267","267","267","271","271","271","267","267","267","355","355","355","267","267","267","379","379","379","267","267","267","492","492","492","267","267","267","333","333","333","267","267","267","420","420","420","267","267","267","270","270","270","267","267","267","305","305","305","267","267","267","319","319","319"
"428800","268","268","268","409","409","409","268","268","268","413","413","413","268","268","268","283","283","283","268","268","268","316","316","316","268","268","268","330","330","330","268","268","268","250","250","250","268","268","268","394","394","394","268","268","268","352","352","352","268","268","268","358","358","358","268","268","268","303","303","303","268","268","268","296","296","296","268","268","268","430","430","430","268","268","268","499","499","499","268","268","268","317","317","317","268","268","268","271","271","271","268","268","268","278","278","278","268","268","268","243","243","243","268","268","268","296","296","296","268","268","268","302","302","302","268","268","268","274","274","274"
"430400","269","269","269","330","330","330","269","269","269","257","257","257","269","269","269","392","392","392","269","269","269","267","267","267","269","269","269","236","236","236","269","269","269","406","406","406","269","269","269","235","235","235","269","269","269","364","364","364","269","269","269","286","286","286","269","269","269","326","326","326","269","269","269","422","422","422","269","269","269","377","377","377","269","269","269","444","444","444","269","269","269","332","332","332","269","269","269","361","361","361","269","269","269","328","328","328","269","269","269","295","295","295","269","269","269","267","267","267","269","269","269","317","317","317","269","269","269","387","387","387"
"432000","270","270","270","300","300","300","270","270","270","321","321","321","270","270","270","292","292","292","270","270","270","421","421","421","270","270","270","393","393","393","270","270","270","426","426","426","270","270","270","433","433","433","270","270","270","423","423","423","270","270","270","264","264","264","270","270","270","331","331","331","270","270","270","239","239","239","270","270","270","383","383","383","270","270","270","315","315","315","270","270","270","240","240","240","270","270","270","553","553","553","270","270","270","241","241","241","270","270","270","409","409","409","270","270","270","303","303","303","270","270","270","365","365","365","270","270","270","436","436","436"
"433600","271","271","271","380","380","380","271","271","271","299","299","299","271","271","271","285","285","285","271","271","271","358","358","358","271","271","271","424","424","424","271","271","271","379","379","379","271","271","271","262","262","262","271","271","271","358","358","358","271","271","271","244","244","244","271","271","271","386","386","386","271","271","271","342","342","342","271","271","271","298","298","298","271","271","271","458","458","458","271","271","271","390","390","390","271","271","271","335","335","335","271","271","271","296","296","296","271","271","271","330","330","330","271","271","271","368","368","368","271","271","271","337","337","337","271","271","271","433","433","433"
"435200","272","272","272","376","376","376","272","272","272","277","277","277","272","272","272","243","243","243","272","272","272","256","256","256","272","272","272","322","322","322","272","272","272","361","361","361","272","272","272","281","281","281","272","272","272","437","437","437","272","272","272","368","368","368","272","272","272","349","349","349","272","272","272","341","341","341","272","272","272","286","286","286","272","272","272","282","282","282","272","272","272","341","341","341","272","272","272","284","284","284","272","272","272","243","243","243","272","272","272","244","244","244","272","272","272","261","261","261","272","272","272","254","254","254","272","272","272","257","257","257"
"436800","273","273","273","269","269","269","273","273","273","336","336","336","273","273","273","276","276","276","273","273","273","412","412","412","273","273","273","284","284","284","273","273","273","325","325","325","273","273","273","262","262","262","273","273","273","409","409","409","273","273","273","471","471","471","273","273","273","304","304","304","273","273","273","354","354","354","273","273","273","431","431","431","273","273","273","370","370","370","273","273","273","276","276","276","273","273","273","424","424","424","273","273","273","340","340","340","273","273","273","241","241","241","273","273","273","383","383","383","273","273","273","383","383","383","273","273","273","272","272","272"
"438400","274","274","274","313","313","313","274","274","274","400","400","400","274","274","274","313","313","313","274","274","274","326","326","326","274","274","274","265","265","265","274","274","274","321","321","321","274","274","274","397","397","397","274","274","274","265","265","265","274","274","274","365","365","365","274","274","274","326","326","326","274","274","274","430","430","430","274","274","274","314","314","314","274","274","274","347","347","347","274","274","274","273","273","273","274","274","274","406","406","406","274","274","274","391","391","391","274","274","274","286","286","286","274","274","274","331","331","331","274","274","274","287","287","287","274","274","274","268","268","268"
"440000","275","275","275","371","371","371","275","275","275","408","408","408","275","275","275","270","270","270","275","275","275","297","297","297","275","275","275","377","377","377","275","275","275","301","301","301","275","275","275","378","378","378","275","275","275","432","432","432","275","275","275","414","414","414","275","275","275","390","390","390","275","275","275","298","298","298","275","275","275","363","363","363","275","275","275","382","382","382","275","275","275","279","279","279","275","275","275","237","237","237","275","275","275","284","284","284","275","275","275","292","292","292","275","275","275","372","372","372","275","275","275","234","234","234","275","275","275","343","343","343"
"441600","276","276","276","428","428","428","276","276","276","355","355","355","276","276","276","297","297","297","276","276","276","261","261","261","276","276","276","379","379","379","276","276","276","331","331","331","276","276","276","387","387","387","276","276","276","375","375","375","276","276","276","311","311","311","276","276","276","279","279","279","276","276","276","428","428","428","276","276","276","395","395","395","276","276","276","380","380","380","276","276","276","395","395","395","276","276","276","306","306","306","276","276","276","386","386","386","276","276","276","333","333","333","276","276","276","349","349","349","276","276","276","328","328","328","276","276","276","330","330","330"
"443200","277","277","277","302","302","302","277","277","277","252","252","252","277","277","277","264","264","264","277","277","277","310","310","310","277","277","277","262","262","262","277","277","277","235","235","235","277","277","277","319","319","319","277","277","277","274","274","274","277","277","277","367","367","367","277","277","277","362","362","362","277","277","277","411","411","411","277","277","277","278","278","278","277","277","277","496","496","496","277","277","277","475","475","475","277","277","277","398","398","398","277","277","277","333","333","333","277","277","277","425","425","425","277","277","277","430","430","430","277","277","277","328","328","328","277","277","277","430","430","430"
"444800","278","278","278","345","345","345","278","278","278","351","351","351","278","278","278","260","260","260","278","278","278","250","250","250","278","278","278","291","291","291","278","278","278","337","337","337","278","278","278","419","419","419","278","278","278","428","428","428","278","278","278","394","394","394","278","278","278","391","391","391","278","278","278","236","236","236","278","278","278","339","339","339","278","278","278","309","309","309","278","278","278","356","356","356","278","278","278","274","274","274","278","278","278","351","351","351","278","278","278","305","305","305","278","278","278","278","278","278","278","278","278","424","424","424","278","278","278","413","413","413"
"446400","279","279","279","262","262","262","279","279","279","345","345","345","279","279","279","396","396","396","279","279","279","388","388","388","279","279","279","382","382","382","279","279","279","400","400","400","279","279","279","318","318","318","279","279","279","335","335","335","279","279","279","340","340","340","279","279","279","365","365","365","279","279","279","432","432","432","279","279","279","291","291","291","279","279","279","323","323","323","279","279","279","355","355","355","279","279","279","541","541","541","279","279","279","313","313","313","279","279","279","286","286","286","279","279","279","376","376","376","279","279","279","245","245","245","279","279","279","277","277","277"
"448000","280","280","280","324","324","324","280","280","280","369","369","369","280","280","280","252","252","252","280","280","280","430","430","430","280","280","280","323","323","323","280","280","280","243","243","243","280","280","280","238","238","238","280","280","280","263","263","263","280","280","280","407","407","407","280","280","280","280","280","280","280","280","280","295","295","295","280","280","280","250","250","250","280","280","280","372","372","372","280","280","280","237","237","237","280","280","280","406","406","406","280","280","280","241","241","241","280","280","280","399","399","399","280","280","280","376","376","376","280","280","280","300","300","300","280","280","280","324","324","324"
"449600","281","281","281","390","390","390","281","281","281","234","234","234","281","281","281","357","357","357","281","281","281","259","259","259","281","281","281","399","399","399","281","281","281","406","406","406","281","281","281","381","381","381","281","281","281","328","328","328","281","281","281","401","401","401","281","281","281","272","272","272","281","281","281","373","373","373","281","281","281","242","242","242","281","281","281","273","273","273","281","281","281","253","253","253","281","281","281","334","334","334","281","281","281","257","257","257","281","281","281","354","354","354","281","281","281","326","326","326","281","281","281","321","321","321","281","281","281","260","260","260"
"451200","282","282","282","430","430","430","282","282","282","349","349","349","282","282","282","365","365","365","282","282","282","243","243","243","282","282","282","339","339","339","282","282","282","312","312","312","282","282","282","397","397","397","282","282","282","239","239","239","282","282","282","374","374","374","282","282","282","320","320","320","282","282","282","397","397","397","282","282","282","409","409","409","282","282","282","413","413","413","282","282","282","302","302","302","282","282","282","393","393","393","282","282","282","491","491","491","282","282","282","259","259","259","282","282","282","344","344","344","282","282","282","283","283","283","282","282","282","463","463","463"
"452800","283","283","283","387","387","387","283","283","283","307","307","307","283","283","283","409","409","409","283","283","283","342","342","342","283","283","283","256","256","256","283","283","283","410","410","410","283","283","283","262","262","262","283","283","283","432","432","432","283","283","283","292","292","292","283","283","283","344","344","344","283","283","283","315","315","315","283","283","283","256","256","256","283","283","283","237","237","237","283","283","283","402","402","402","283","283","283","353","353","353","283","283","283","414","414","414","283","283","283","245","245","245","283","283","283","255","255","255","283","283","283","243","243","243","283","283","283","252","252","252"
"454400","284","284","284","308","308","308","284","284","284","263","263","263","284","284","284","393","393","393","284","284","284","334","334","334","284","284","284","426","426","426","284","284","284","275","275","275","284","284","284","432","432","432","284","284","284","437","437","437","284","284","284","425","425","425","284","284","284","301","301","301","284","284","284","278","278","278","284","284","284","247","247","247","284","284","284","419","419","419","284","284","284","359","359","359","284","284","284","486","486","486","284","284","284","327","327","327","284","284","284","412","412","412","284","284","284","410","410","410","284","284","284","377","377","377","284","284","284","342","342","342"
"456000","285","285","285","373","373","373","285","285","285","236","236","236","285","285","285","382","382","382","285","285","285","238","238","238","285","285","285","300","300","300","285","285","285","373","373","373","285","285","285","356","356","356","285","285","285","338","338","338","285","285","285","326","326","326","285","285","285","340","340","340","285","285","285","245","245","245","285","285","285","236","236","236","285","285","285","408","408","408","285","285","285","357","357","357","285","285","285","394","394","394","285","285","285","428","428","428","285","285","285","405","405","405","285","285","285","301","301","301","285","285","285","349","349","349","285","285","285","359","359","359"
"457600","286","286","286","421","421","421","286","286","286","374","374","374","286","286","286","277","277","277","286","286","286","387","387","387","286","286","286","361","361","361","286","286","286","317","317","317","286","286","286","277","277","277","286","286","286","407","407","407","286","286","286","368","368","368","286","286","286","385","385","385","286","286","286","276","276","276","286","286","286","249","249","249","286","286","286","305","305","305","286","286","286","412","412","412","286","286","286","325","325","325","286","286","286","246","246","246","286","286","286","240","240","240","286","286","286","322","322","322","286","286","286","458","458","458","286","286","286","256","256","256"
"459200","287","287","287","246","246","246","287","287","287","348","348","348","287","287","287","269","269","269","287","287","287","365","365","365","287","287","287","375","375","375","287","287","287","296","296","296","287","287","287","424","424","424","287","287","287","312","312","312","287","287","287","273","273","273","287","287","287","382","382","382","287","287","287","389","389","389","287","287","287","338","338","338","287","287","287","294","294","294","287","287","287","386","386","386","287","287","287","556","556","556","287","287","287","299","299","299","287","287","287","362","362","362","287","287","287","382","382","382","287","287","287","355","355","355","287","287","287","351","351","351"
"460800","288","288","288","351","351","351","288","288","288","369","369","369","288","288","288","312","312","312","288","288","288","384","384","384","288","288","288","268","268","268","288","288","288","413","413","413","288","288","288","240","240","240","288","288","288","305","305","305","288","288","288","292","292","292","288","288","288","378","378","378","288","288","288","261","261","261","288","288","288","254","254","254","288","288","288","413","413","413","288","288","288","345","345","345","288","288","288","317","317","317","288","288","288","249","249","249","288","288","288","374","374","374","288","288","288","291","291","291","288","288","288","300","300","300","288","288","288","305","305","305"
"462400","289","289","289","394","394","394","289","289","289","281","281","281","289","289","289","243","243","243","289","289","289","237","237","237","289","289","289","344","344","344","289","289","289","256","256","256","289","289","289","354","354","354","289","289","289","350","350","350","289","289","289","360","360","360","289","289","289","248","248","248","289","289","289","426","426","426","289","289","289","259","259","259","289","289","289","341","341","341","289","289","289","337","337","337","289","289","289","769","769","769","289","289","289","251","251","251","289","289","289","314","314","314","289","289","289","319","319","319","289","289","289","270","270","270","289","289","289","346","346","346"
